OpenDSS Value (p.u.),Bus
0.997799336202673,p1ulv1521
0.9985297446204582,p1ulv47505
0.9999387808746302,udm36731
1.0000266143595757,p1ulv50600
1.0003180517298542,p1ulv31513
1.001048552940617,udm36727
1.0014183886855506,p1ulv28433
1.0016608832160308,p1ulv34520
1.0018311705606018,udm40714
1.001882148037863,p1ulv39591
1.0020067405774717,p1ulv45454
1.0021549708436064,udm40716
1.0028289090199924,p1ulv30615
1.0030219450561924,udm36729
1.0031299973687342,p1ulv38747
1.0032914535538007,udm482
1.003382589391349,p1ulv35207
1.003811189397211,p1ulv35576
1.0039134066544668,p1ulv45816
1.0041515073876701,p1ulv40738
1.004410754537337,p1ulv30084
1.0045088538560163,p1ulv31845
1.0046523945380808,udm39021
1.004733205854685,p1ulv45528
1.0048674491878022,udm39795
1.0049036926552195,p1ulv42677
1.0049389566827398,p1ulv8271
1.005038139808471,udm44480
1.0051629168787586,p1ulv27857
1.0052897242111742,p1ulv182
1.0055029287079336,p1ulv45993
1.0055697799266703,udm43057
1.005622199128557,p1ulv43845
1.005648750477265,udm36726
1.0057075500353552,p1ulv44285
1.005826765617898,p1ulv33514
1.0060454178523535,udm14590
1.0061741300256921,p1ulv33132
1.006176258564346,udm42151
1.0062601026119302,udm36725
1.006482314526524,p1ulv38690
1.0065504422744032,udm44479
1.0066150855536091,p1ulv33357
1.006690455205824,udm37017
1.0066907336690456,p1ulv36633
1.006708081065085,p1ulv48922
1.0067445831894715,p1ulv42390
1.0067559834829098,p1ulv33874
1.0068805778519405,p1ulv34876
1.0070658885524022,p1ulv36203
1.00709931768458,p1ulv45745
1.0071126046003327,p1ulv8282
1.0071193121047637,p1ulv8274
1.00717651556206,p1ulv39328
1.0071941368868942,p1ulv31444
1.007226783648293,p1ulv30279
1.0072458665738482,p1ulv42518
1.0072684998700243,p1ulv26250
1.007271549330592,p1ulv37575
1.0073157535976773,p1ulv37191
1.007430269077675,udm44481
1.0074327125876006,udm14593
1.0074392275990056,p1ulv29891
1.007496203552025,udm20338
1.0075625176765453,p1ulv31708
1.0076133054887602,udm37250
1.0077015143136003,udm481
1.007791204155112,p1ulv47550
1.0077922147929161,p1ulv36827
1.0078034040526376,p1ulv28072
1.0078255368568334,udm46101
1.0078985386642851,udm45163
1.0079699825092079,p1ulv49064
1.0079970447143065,udm14644
1.0080517960796214,udm40717
1.0080973161621318,udt13163lv
1.0081215301900683,udm44478
1.0081363418986902,udm14866
1.0082233625103298,udm45957
1.008225090624743,udm14615
1.0082255125348478,p1ulv37845
1.0082285059537748,udm37212
1.0082391851728914,p1ulv30161
1.008322506525969,p1ulv37848
1.0083749057478044,p1ulv39015
1.0083755959640357,p1ulv40530
1.0084104257807875,p1ulv38806
1.0084794941147597,p1ulv28702
1.008502569180101,p1ulv47243
1.0086014176054587,udm37586
1.0086236693063673,p1ulv35357
1.008630179020849,p1ulv41118
1.0086550963891705,udm37618
1.0086678153646151,p1ulv42298
1.008682876743419,udm42146
1.0087846197327077,udm45963
1.0088655782017886,udm37216
1.0088690993948661,udt146lv
1.0088890350849193,p1ulv33888
1.0089394433745025,p1ulv8270
1.0089527665027558,p1ulv33602
1.0089664751268748,p1ulv47304
1.0089841315198629,p1ulv45908
1.0090017702208738,p1ulv27905
1.0090060979881743,udm39019
1.009007138827715,udm41330
1.0090113115491675,udm37244
1.0090191166395996,p1ulv33076
1.009037304207157,p1ulv36682
1.0090607429884817,p1ulv45748
1.0090647189563922,p1ulv28956
1.0090887925486323,p1ulv34459
1.0091173296360645,p1ulv37049
1.0091341759354386,p1ulv31721
1.0091425980007507,udm20339
1.0091736196041183,udm20350
1.0091906272257563,p1ulv40593
1.0092082696066442,p1ulv36126
1.0092141312885299,p1ulv43893
1.0092171682015594,udm38264
1.0092194673860992,p1ulv37983
1.0092688314112817,p1ulv40803
1.0093220818028006,udm45958
1.0093290464637552,p1ulv27243
1.0093390721488245,p1ulv11943
1.0093461337107064,udm37215
1.0093864395233967,p1ulv39574
1.009414084155034,p1ulv42756
1.009420108168753,p1ulv34982
1.0094318039227514,p1ulv42773
1.00946531757831,p1ulv27250
1.0094713494562024,udm14614
1.0094736189644746,p1ulv37701
1.0095284890772351,udm39022
1.0095301188038976,udt14302lv
1.0095638104673639,p1ulv27314
1.009585490410988,p1ulv29022
1.0096192229171739,p1ulv37920
1.0096420550000156,p1ulv38582
1.0096448063787644,p1ulv47724
1.0096615611771442,p1ulv38647
1.0096923288329394,p1ulv29846
1.0096953995129954,p1ulv50901
1.00970938333866,udm41332
1.0097638633312098,p1ulv11938
1.0097869548814054,udm20349
1.0097910917645097,p1ulv39175
1.0098195452289151,udm41629
1.0098227892222589,udm37214
1.0098241200061913,p1ulv33083
1.0098865848109972,p1ulv38297
1.0098902790372177,udm45962
1.00991048448937,p1ulv29066
1.0099752206094372,udm39512
1.0099759685331506,p1ulv31239
1.0099825774900235,p1ulv30669
1.009995280455559,udt11897lv
1.0100050207056093,p1ulv50447
1.0100182874465105,udm37619
1.0100217457237548,p1ulv37122
1.010035597812258,udm37016
1.0100638707406773,p1ulv47462
1.0100639718619076,p1ulv27377
1.0100898310994926,p1ulv47636
1.0101207617621433,p1ulv32865
1.0101326565677153,p1ulv49519
1.0101363167411046,udm49361
1.0101387387445007,p1ulv37718
1.0101510556300914,p1ulv38330
1.010155289966697,p1ulv35141
1.0101640553491524,udm14646
1.0101648803391563,p1ulv42460
1.0101650657380183,p1ulv42307
1.0101650973675695,p1ulv45511
1.0101985786330139,p1ulv27255
1.0102318852016565,p1ulv38646
