OpenDSS Value (p.u.),Bus
0.988999523444221,p1ulv26136
0.9902144699290707,p1ulv40871
0.990458989755787,p1ulv19351
0.991112055743029,udm32155
0.9918407884875765,udm49493
0.9924980751067155,p1ulv50392
0.992633391766749,udm32154
0.9939105975472843,p1ulv49174
0.9939307355327381,udm49494
0.9950514342610445,p1ulv47327
0.9956776202396656,udt18661lv
0.9957194004679639,p1ulv35009
0.9961931957903131,udm51494
0.9966095968549634,p1ulv21743
0.9966490039164979,udt14286lv
0.9971064861450208,p1ulv42321
0.9972106998219642,udt9100lv
0.9974190348424988,udt9808lv
0.9975453739503747,p1ulv42843
0.9976789967000789,p1ulv38293
0.997725165123203,p1ulv38362
0.9979774234464375,p1ulv27257
0.9980145004193742,udt16078lv
0.9982757145852621,udt16703lv
0.998378348646181,p1ulv19318
0.9987879954439897,udt15051lv
0.9989488001909482,udt15034lv
0.9998799874626548,udt11621lv
1.0000357564169822,p1ulv27722
1.0001907631904012,udt16809lv
1.0001975378132528,p1ulv19347
1.0003275563946297,p1ulv45533
1.0003758420550644,p1ulv33579
1.0004958759427982,p1ulv30872
1.000693206513731,p1ulv27928
1.001093607025484,p1ulv38518
1.00118814880953,p1ulv34781
1.001403664008992,udt9077lv
1.0014843677354617,udt17763lv
1.0015055935424406,udt11795lv
1.0015138569151663,p1ulv26338
1.0016999824386754,udt14216lv
1.0019008642147864,udt13894lv
1.0019075439539156,p1ulv70
1.0020189354220077,udt9097lv
1.0020362474599338,p1ulv37437
1.002083597085117,p1ulv31177
1.0021191889643222,p1ulv28147
1.0021992377046316,p1ulv26864
1.002271655277187,udt11910lv
1.0026046301870737,udt11056lv
1.0027607850601716,udt11384lv
1.0028796823366044,udm160
1.002914672010171,p1ulv37582
1.002935394549384,udt13165lv
1.0032508771510722,udm40348
1.003292038117482,p1ulv47598
1.0036204074394965,p1ulv19346
1.00364477129435,p1ulv33380
1.0037470201016256,p1ulv86
1.004036809270219,p1umv26
1.0040728309659752,p1ulv42907
1.0041356959836716,udt14286
1.004357201269156,udt13841lv
1.0044315629365028,p1ulv46137
1.0044317045605407,p1ulv44291
1.004531137444971,udt13894
1.0046325493158719,udt9096lv
1.0046489440331852,udt14837lv
1.0047583871258474,p1ulv21831
1.0048288780723886,udm38891
1.0049305190219966,p1ulv31179
1.004957367178722,udt9833lv
1.0050497498785502,udt16134lv
1.005111776914616,udm49581
1.0051534929850814,p1ulv41115
1.005156957595507,udt11514lv
1.005172794162574,p1ulv13248
1.0051895515123777,p1ulv30457
1.0052100760126883,udm40349
1.0052338466928565,udt13117lv
1.0052519133373308,udt6061lv
1.0053092295836283,udt17343lv
1.0053198906993683,p1ulv29721
1.005374313314936,p1ulv31306
1.0054189977455323,udt18272lv
1.005470868098227,udt9077
1.0054713178798693,udt6061
1.0057685028992518,p1ulv35085
1.0058796766704319,udt57lv
1.005915713886848,udm42012
1.0059245671253285,udt12974lv
1.005951545111402,udt14305lv
1.0059849757409027,udt12027lv
1.0062013922512978,udt73lv
1.00626270364769,udt9077-udt9833x
1.0062878556107353,udt9833
1.0065190427911417,p1ulv3354
1.0066222121889856,p1ulv43955
1.0066955028892657,udm161
1.0067582822168732,p1umv27-udt9833x
1.0067583073934196,p1umv27
1.0067603329597106,udt12689lv
1.0070074588361653,p1ulv30305
1.0073597073166092,p1ulv45788
1.007391297586948,p1ulv32804
1.007507348636083,udm39961
1.007525369896629,udm6299
1.007533284704082,udm42013
1.0075660194166327,udt13655lv
1.0076790222861869,udt15077lv
1.0078375317207022,p1ulv33740
1.007841962741144,p1ulv42525
1.007903651014817,udt16746lv
1.0080147904350627,p1ulv26553
1.0081992629416552,p1ulv30520
1.0083237953065063,p1ulv38209
1.0083295064161495,udt13117
1.0083295188694368,udt13117-udt8667x
1.0083318768581828,udt10613
1.0083381853909774,udt14837
1.0083397969717625,udt9808
1.0083403657657894,udt8122
1.0083627985864576,udt13655-udt9808x
1.008363275917499,udt13655
1.0083882040159493,udt15051
1.0084474844337816,udt16746
1.0084481353476245,udt11514-udt15051x
1.0084481359067805,udt11514
1.0084481359444375,udt11514-udt16746x
1.00867441664745,p1ulv31923
1.0089179449529233,p1ulv49313
1.0090907043667845,p1ulv46203
1.0090987729301206,udm37850
1.0091216015079847,p1ulv28933
1.0092060678154855,udm38890
1.009228795457573,p1ulv32229
1.009307402559973,p1ulv34809
1.0093401172086773,udt14131lv
1.0093849429605215,udm37852
1.0094532216642547,p1ulv41048
1.0094691743083588,p1ulv27074
1.0095055750085873,p1ulv37126
1.0095090376168443,p1ulv33158
1.0095112508289406,udt13780lv
1.0095310824662684,udt13954lv
1.009536815974991,p1ulv31216
1.0095813290652156,udm53003
1.0095996099763935,p1ulv46139
1.0096426399941416,udt13401lv
1.0098057484384806,p1ulv26935
1.0098391411129999,p1ulv27217
1.0098833417236823,p1ulv28209
1.0099797471426082,p1ulv38364
1.010022478004121,p1ulv41126
1.0100433006000114,udm32113
1.0101055119443658,udm6260
1.0101159453071586,udm6277
1.0101164527101334,p1ulv29304
1.0101366573506547,udt11601lv
1.0102112838443125,udm32104
1.0102136563320347,udm32117
1.0102221522691632,udm32105
1.0102357750328026,p1ulv19329
1.0102392192170269,p1ulv26775
1.0102743465530255,p1ulv19327
1.0102941736625182,udt11188lv
1.0103214803064817,udt11514-udt12689x
1.0103461161901464,udt14216
1.0103533772880722,udt12689
1.0103605268773759,p1ulv42337
1.0103696517688627,p1ulv36805
1.0104173742501006,p1ulv32991
1.0104536989811828,p1ulv30324
1.010509196749162,udt17380lv
1.0105240945145755,udm37604
1.010544915246469,udt15077
1.010590759669038,udt14629lv
1.010618371281236,p1ulv45605
1.0107448400872354,p1ulv19328
1.010745749736712,udt13430lv
1.010800712053157,p1ulv19331
1.0108174642490584,udm6261
1.010839092743102,udm38622
1.0108525729207063,p1ulv31609
1.0108802109373864,p1ulv39473
1.010924227603153,udt11431lv
1.0109489996302772,p1ulv44483
1.0110048364361441,udm32112
1.011104065990476,udm38623
1.0111300094241695,p1ulv33421
1.0111492995921894,p1ulv36427
1.011163798436089,p1ulv31245
1.0111727305437856,udt12498lv
1.011237207833896,udt12815lv
1.0112753832091763,udm43251
1.0113168654203033,p1ulv35215
1.0113429805542016,p1ulv40741
1.0113756784466026,p1ulv31389
1.01144372742246,udm6256
1.0114509300452537,udm6281
1.0114571089516151,udm42311
1.0114760767959072,p1ulv30360
1.0114792899770282,udt13258lv
1.011485296381926,udm43252
1.0114952124500056,p1ulv42396
1.0115152489230346,udm32115
1.0115380528954812,p1ulv44555
1.0115836038710773,udt9084lv
1.0115885718447606,p1ulv26418
1.011594193116795,p1ulv27077
1.011594860866123,udt16048lv
1.011670460079603,p1ulv26745
1.0116786843823948,p1ulv45994
1.0116881824873085,udm6302
1.011721750377534,udm6301
1.011743359105322,p1ulv39337
1.0117640760394067,p1ulv29992
1.0117873963475823,p1ulv29758
1.0118143734563767,p1ulv29538
1.0118296582372337,p1ulv35363
1.011847239396884,p1ulv47579
1.011857229441744,udt18661
1.0118870275557876,p1ulv32201
1.011903933776238,udt11621-udt15077x
1.0119323282197312,p1ulv50876
1.0119364428608593,udt11621
1.0119539588186868,udm37603
1.0119708582161653,p1umv28
1.0119726841526524,udt10613lv
1.0119809628124103,p1ulv40913
1.0119831442397644,p1ulv34464
1.0119957957790418,p1ulv30040
1.0120320653782775,p1ulv3339
1.0120437853555635,p1ulv3336
1.012046126188067,udm6257
1.0120953000322948,p1ulv3337
1.0121786829946717,udt9086lv
1.0121831278679532,udt12532lv
1.0122027990010827,p1ulv36253
1.0122195422565898,udm32121
1.012294254420504,p1ulv33249
1.0123544458563232,udt11110lv
1.0123868199768928,p1ulv34849
1.0124263058128007,p1ulv37124
1.0124348390920985,p1ulv29851
1.0124422613750534,udm6280
1.0124556759362169,udm32120
1.0124687417309364,udt14793lv
1.0124726306796052,p1ulv3342
1.012473686568811,udm6278
1.0124985410993685,p1umv28-p1umv29x
1.012506811297487,p1umv29
1.0125125338825858,udt18689lv
1.0125495510827025,udm41081
1.012566910769607,udm32108
1.0125956006057706,p1ulv19333
1.0126247229104497,p1ulv49281
1.0126320092696295,p1ulv33802
1.0126566741930698,udm6265
1.0126656905152749,p1ulv19335
1.0126733693910912,udm32100
1.0127043277437946,udm32102
1.0127561644257113,udm6300
1.0127608445687377,p1ulv49374
1.0127766390674477,p1ulv47395
1.0127852609630352,udt16027lv
1.0128237016561026,p1ulv3352
1.0128766602892243,p1ulv44525
1.0128871144842702,p1ulv47191
1.012887352911941,p1ulv29370
1.0128878530671144,p1ulv48867
1.0129086788048898,udt12794lv
1.0129406185394734,udm6276
1.0129542299988803,p1ulv33547
1.012967572918869,p1ulv28899
1.0130248238496302,p1ulv3332
1.0131015840463267,p1ulv42188
1.013176386153692,udt73
1.0131764215583179,udt17844-udt73x
1.013179123978118,udm6268
1.0132022405483905,udt18272
1.0132066725809357,udm45276
1.0132367096446602,udm41080
1.013247111488632,udm6227
1.013268128772469,udt12815-udt18272x
1.013269291275402,udt12815
1.0132700344546268,p1ulv42226
1.0132847789858346,p1ulv35181
1.013287280385681,udt57
1.0132875016142286,udm32106
1.0132888597142238,udt11056
1.0132936565215371,p1ulv37657
1.013294413819739,udt12381
1.0133283121153445,p1ulv19332
1.0133783289517946,udm6263
1.0133822855062342,udt8122lv
1.013385623451383,udm45277
1.0134132508149436,udt11056-udt9100x
1.0134143171954946,udt9100
1.0134257158270348,udt9085lv
1.0134432812021588,udt14793
1.0134443877088906,udt16134
1.0134505304265402,p1ulv50455
1.0134619034392423,udt9098
1.013464767180795,udt12532
1.0134674909314259,udt17284lv
1.0134734840183428,udt11910-udt9098x
1.01347424541964,udt11910
1.0134783390632207,udt12735lv
1.0134800965221038,udm32110
1.0134816990832523,udt13165
1.013485638140361,udt13841
1.0134917607260547,p1ulv29470
1.013500780606477,udt14629
1.013531490286039,udt11384
1.0135363209831796,udt11621-udt14555x
1.0135369928577131,udt1553lv
1.0135461959030336,udm6264
1.0135637529420338,udt13954
1.0135720693629606,udt14555-udt14629x
1.0135720707474365,udt14555
1.0135801450961321,udt13430
1.013586857693219,p1ulv44052
1.013596906491066,udt13430-udt17763x
1.0135986327524098,udt9098lv
1.0135991298456257,udt17763
1.0136194358136794,udt9097
1.0136215631242564,p1ulv27384
1.0136298812884357,udt11795
1.0136397523925478,p1ulv19349
1.0136456379066485,udt1558lv
1.0136578702087828,p1ulv45753
1.0136804499649241,udt13165-udt16703x
1.0136815080377577,udt11795-udt16703x
1.0136830082292299,udt16703
1.0137122777917693,p1ulv3329
1.0137270748953329,udm32103
1.0137462025881299,udt16078-udt16703x
1.013755362519596,udt16078
1.013761977079225,p1ulv31278
1.0137886963441343,udt12498
1.0138220143239134,p1ulv33582
1.013825142877911,udt1551lv
1.0138311223535668,p1ulv19330
1.0138653129863284,udm6298
1.0138818868928134,udm32089
1.013910849515716,p1ulv37990
1.0139261544799796,udt14375lv
1.0139346370593423,p1ulv33218
1.0139758752139216,udt18946lv
1.0140815358540283,p1ulv39181
1.0140980099140589,udm6236
1.0141354450610123,udt17380
1.0141354491427081,udt16078-udt17380x
1.0141860178109756,udt11685lv
1.0142125409084985,udm6269
1.0142225170493069,udt14305
1.0142962722756443,udm53004
1.0143045248669604,udt9083lv
1.0143504362695825,udt9081lv
1.014410252482926,udt9082lv
1.014418618651915,p1ulv3345
1.0144520326235138,p1ulv19321
1.0145082156263865,udm45278
1.014522768579715,p1ulv28729
1.0145271067983237,udm41079
1.014558994300827,udm6287
1.0145700303143388,udt14174lv
1.0145732268680965,udt14131
1.0146409825009728,udt13780
1.014642905278175,p1ulv26139
1.0146891160631368,udt11246lv
1.0147040325059615,udm44946
1.014706596040428,p1ulv47801
1.0147704383188838,p1ulv34652
1.0147847749256935,udm6267
1.0147963635258694,udm6234
1.0148036430937544,p1ulv29790
1.0148053473815644,udm6233
1.0148243347086652,p1ulv39374
1.0148511884379785,p1ulv19326
1.0148791425883588,udt11879lv
1.0148916209910213,udt14887lv
1.0149253373210487,udm6271
1.0149256407813998,udt1565lv
1.0149717658212944,p1ulv38930
1.014981092514979,udm41802
1.0149947437983635,udt9078lv
1.015018376560784,udm32099
1.015052121347087,udt15034
1.0150726532960475,p1ulv3338
1.0150789604954489,p1ulv47643
1.015118745170616,udt16670lv
1.0151489629146937,udt12309lv
1.015159525935529,p1ulv28112
1.015191834599988,p1ulv19336
1.0152425971940409,udt11246
1.0152427879780666,p1ulv36597
1.0152685415549993,udt9088lv
1.0152726403867494,udm32087
1.0153056784165875,udt9086
1.0153318432084342,udm32098
1.0153505037884085,p1ulv26648
1.0153787306633344,p1ulv38243
1.0154129735710251,udt1566lv
1.0154367342076773,udm6235
1.0154809552100184,p1ulv19319
1.0155089366654715,p1ulv33060
1.0155102708871504,udm40295
1.015553262684524,udt17258lv
1.0155864661626608,p1ulv19324
1.0155879445397447,udt1555lv
1.0156120705604041,p1ulv3351
1.0156634818148498,udt1545lv
1.0156691259460415,udm44947
1.0156805630208154,p1ulv42910
1.0156955303450563,p1ulv49465
1.0156958861993302,p1ulv31762
1.0157031942810888,udt14174-udt9085xxx
1.0157031943157044,udt14174-udt9085xx
1.0157043304196873,udt14174-udt9085x
1.0157043304519513,udt14174
1.0157922637035712,p1ulv45823
1.0159018334446703,udm6285
1.0159303124781378,udt17343
1.0159602466753015,udt11601-udt17343xx
1.0160105830761497,udt16101lv
1.016036385731439,udt11246-udt14357x
1.0160524466573444,udt1547lv
1.016069574269588,udt18689
1.016069754908018,udt11431
1.0160851870589207,udm40296
1.0160866026445945,udt11188
1.0160869878683454,p1ulv33777
1.0160966241800973,udt1554lv
1.0161130332545336,p1ulv35270
1.0161157797044693,udt11601-udt17343x
1.0161273192087723,udt12007lv
1.016145713704504,udt11601
1.0161505356537333,p1ulv27965
1.0161555591682638,udt14555lv
1.0161757931044997,udt11601-udt13401x
1.0161765131595926,udt11188-udt18946x
1.0161865616116197,udt14357
1.0161891378331116,p1ulv40981
1.016210843211728,udt9096
1.016216426368818,udt16027
1.0162185884119275,p1ulv50519
1.0162539012504077,udt11601-udt13401xx
1.016257757167618,p1ulv3349
1.0162578737167682,udm6286
1.0162839806618547,udt13401
1.0162899170085988,udt11879
1.0162899541122075,udt11879-udt9085x
1.016290056119741,udt9087
1.0162908805061746,udm6226
1.0162911014862195,udt11879-udt9085xx
1.0162911339382934,udt9085
1.01631382878608,udt13401-udt18657x
1.0163223627718347,p1ulv40570
1.0163353939045319,udt16809
1.01636973066501,udm38103
1.0163857065815916,udt11110
1.0164107314221724,p1ulv36146
1.016411596421713,udm6239
1.0164376377728195,udt12974
1.0164687355308002,udt13401-udt18657xx
1.0164693241998517,p1ulv39146
1.0164857377914263,udt12735
1.0164884890646004,udt12735-udt14579x
1.0164948241128722,udt12735-udt14579xx
1.0164975747654967,udt14579
1.0164985833412605,udt18657
1.0165002057695613,udt13258-udt14579xx
1.016524240961906,udt13258-udt14579x
1.0165268694888814,udt13258
1.016528196152649,udt17284-udt18657xx
1.0165293015932324,udt13258-udt9084x
1.0165316127665998,p1ulv27356
1.016551069434651,udt13258-udt9084xx
1.0165520295202253,p1ulv3327
1.016553499068998,udt9084
1.0165977943420637,p1ulv24256
1.0166301938178048,p1ulv50489
1.0166660828414031,udt18946
1.0166818071100998,udt17284-udt18657x
1.0167114195461822,udt17284
1.0167409106338183,udt14245-udt17284xx
1.0167674167026068,p1ulv40714
1.016780920560376,p1ulv3324
1.0168280151189426,udt12648lv
1.016893731192307,udt14245-udt17284x
1.0169232218085595,udt14245
1.0169330364945375,udt1561lv
1.0169523944542789,udt11685-udt14245xx
1.0169989168352274,udt1552lv
1.0170177323898235,p1ulv40504
1.0170278545178457,udt11685-udt14245x
1.017057026900738,udt11685
1.0170636369518928,p1ulv33960
1.0170862446852522,udt11685-udt16101x
1.0170961829159755,udt12381lv
1.01714391558996,udt14887-udt9084x
1.0171864495557361,udt14887
1.017219029688158,p1ulv26683
1.0172196032323255,udt12648
1.0172238761779233,p1ulv28897
1.0172262054909116,p1ulv32807
1.0172323925835294,udm42796
1.017254102667505,p1ulv43817
1.017255913448616,p1ulv28183
1.017259373423103,p1ulv38400
1.017271077890143,udm6251
1.017276205004898,udt13657lv
1.0172923042694189,udm42799
1.017296186535395,udm42800
1.0173644199531173,udt14025lv
1.0173756470160868,udm42798
1.0173884132140978,udt11685-udt16101xx
1.0174135603671866,udm6253
1.0174176295754067,udt16101
1.0174468522277864,udt15187-udt16101xx
1.017451204859833,p1ulv35401
1.0174545690385384,udm42801
1.017468069411801,udt11932lv
1.0175049704472867,udt13036lv
1.017530666207426,p1ulv32841
1.0175515281946634,p1ulv3333
1.017565070294722,udm6240
1.0175692003985957,udm6327
1.0175898768086031,udm42795
1.0176199416240488,p1ulv28037
1.017719090845837,udm35805
1.017725345997633,udt1553
1.0177253465727178,udt14375-udt1553xx
1.0177267438648876,udt1562lv
1.0177413843569894,udt14375-udt1553x
1.0177413849302575,udt14375
1.0177413856325612,udt14375-udt1565x
1.0177426639751312,udm6242
1.0177479307584079,udt14375-udt1565xx
1.0177479314601048,udt14375-udt1565xxx
1.0177739373244181,udt11270lv
1.0177888745310988,p1ulv24254
1.0178145553579927,udt15187-udt16101x
1.0178207044349328,udt1565
1.017824347714635,p1ulv19323
1.0178301816645128,udt1557lv
1.0178436386403393,udt12533lv
1.017843776228824,udt15187
1.0178478769216817,p1ulv3341
1.017851509355095,udt16048
1.0178515701149602,udt18978
1.017872152700325,udt15187-udt9082x
1.017973869555938,p1ulv24257
1.0179975907947683,udt16048-udt9088x
1.0180135895585767,udt9088
1.0180249087731257,udt11212lv
1.0180357575421297,udm41638
1.018090652360721,p1ulv36768
1.0181297670453024,p1ulv28525
1.0181519955982106,udt15187-udt9082xx
1.0181594601315405,udt14579lv
1.0181797027435566,udm6291
1.0181803703486552,udt9082
1.0181934179420251,udm41636
1.018208808680621,udt13657-udt9082xx
1.0182241225880673,p1ulv26973
1.0182278623094525,udt9081
1.0182278624162076,udt12027-udt9081xxx
1.0182306795980847,udt12027-udt9081xx
1.0182306797031422,udt12027-udt9081x
1.0182850747631549,p1ulv30599
1.018305074113187,udm41697
1.0183068342107466,udm35803
1.0183201374190582,udt14245lv
1.0183225916125174,udm37930
1.0183635815569547,p1ulv29372
1.01842153636108,p1ulv3361
1.0184683949495057,udm6241
1.0184748699979158,p1ulv36277
1.0184892540195989,udt13657-udt9082x
