OpenDSS Value (p.u.),Bus
0.9792939890129286,p1ulv27391
0.9818429822266479,p1ulv42785
0.9827637832726902,p1ulv17186
0.9827757675264165,p1ulv17319
0.9838195268177127,udt16796lv
0.9849850853256908,p1ulv34151
0.9860133520007266,p1ulv20103
0.9864924213075615,udt8240lv
0.9865728677820941,udt14064lv
0.9873139869919179,udt8305lv
0.988126451910234,p1ulv23918
0.9886254666924863,p1ulv47872
0.9891852009280173,p1ulv39187
0.9897838227864243,udt15245lv
0.9906639860008002,udt9368lv
0.990968632326303,p1ulv37665
0.9911032633674908,p1ulv17053
0.9912235808803501,p1ulv34662
0.9915474548029052,p1ulv35687
0.9918918747599547,p1ulv8826
0.9925334824663175,p1ulv13842
0.9925786717916442,udt14476lv
0.9927718225098766,udt10354lv
0.9931747499689156,p1ulv21967
0.9934931415696966,p1ulv15699
0.9936329407972887,udm46074
0.9936382881722993,udm46073
0.9937094661927167,p1ulv18463
0.9937953198018494,udt14178lv
0.9940488556880758,udm29722
0.9940723860730559,p1ulv21690
0.9941333639499973,p1ulv15051
0.994201925800574,udm29723
0.9945599946010145,udt8180lv
0.9948459907949054,p1ulv16768
0.9955054675767901,udm32906
0.9955065373183037,udt14888lv
0.9957046840058625,p1ulv20205
0.9964414256825657,udt3998lv
0.9964455109279026,udm32905
0.9965143024125176,udt7205lv
0.9967397009900988,udt9394lv
0.9973975802107482,udm29345
0.9982732702841828,p1ulv8829
0.9989641383455421,udm26028
0.9990355932619358,udt6497lv
0.9992595756445414,p1ulv49317
0.9994884325024168,p1ulv20608
0.999605509050732,p1ulv15594
0.9996357028352136,p1ulv23542
0.9997438377226171,p1ulv40989
1.0001218479769574,udt9497lv
1.0001270176073587,p1ulv23791
1.0004020352855336,udt4001lv
1.0004365674371525,p1ulv30953
1.0006872374279505,udt16104lv
1.0008328818770524,udm29346
1.0010448841672837,p1ulv13776
1.0011849250645413,p1ulv37408
1.0015239959676963,p1ulv20039
1.001534909587021,udt8050lv
1.0017807177375355,p1ulv13199
1.0022743663180815,p1ulv13580
1.0024298447830162,udm17095
1.0024883974250909,p1ulv32703
1.0025173203750546,udt6027lv
1.0025407814254734,udm17099
1.0025766191178311,p1ulv21461
1.0028088578689363,udt6497
1.0028173864882275,p1ulv18897
1.0028224523956561,p1ulv37331
1.002854958028279,p1umv25-udt6497x
1.0029355205939572,p1ulv14671
1.0029495156668058,p1ulv11602
1.0030907848550183,p1ulv25854
1.0032275168695932,udm26027
1.0035875031210264,udm31472
1.003591505936414,p1ulv22277
1.0036373050666616,udt6976lv
1.003638257965577,p1ulv25208
1.003656799558416,udt13630lv
1.0037015328547672,udt10802lv
1.0037255420984659,p1ulv15353
1.0037268407283106,p1ulv11605
1.0038456493531143,udt6315lv
1.0038556665429228,p1ulv30935
1.0040849156362932,p1ulv18392
1.0043230609863472,p1ulv9754
1.004332326220228,p1ulv26560
1.0044722311678027,udm17097
1.0044822504318123,p1ulv29075
1.004500936229738,p1ulv24724
1.0046706503007168,p1ulv15722
1.0047211306468693,p1ulv8673
1.004745592242179,udt9770lv
1.0047471179551635,p1ulv20724
1.0047843048733427,udt18690lv
1.0048504311547464,udm17094
1.0049767738964466,p1ulv32751
1.0050031787143476,p1ulv11603
1.0050367551232293,p1ulv29229
1.0050873521937087,p1ulv18820
1.0051035522818892,udm15229
1.0051306920162113,p1ulv11608
1.005132987543718,udm17111
1.00522325228056,udm24245
1.005324214532507,p1ulv34232
1.005340529877657,p1ulv20249
1.0054073162654935,p1ulv34091
1.0056672977011645,p1ulv11583
1.0056732685623233,p1ulv23520
1.005746336898332,udt12486lv
1.0057621881524093,p1ulv9759
1.0058413370225527,p1ulv11581
1.005841904418658,p1ulv8051
1.005904649500704,udm31469
1.0059058049247067,udt9408lv
1.0059853726791728,p1ulv45611
1.0059920221618266,udm19927
1.0061043524916031,p1ulv11609
1.0062631155559316,p1ulv24640
1.0063061187211078,udt4991lv
1.006312913121552,udm29510
1.0063287885886962,p1ulv21947
1.0063467383875206,udt7487lv
1.00639354765212,udt14178
1.0064019096545462,udm26270
1.0064133243064721,p1ulv16877
1.006432451660232,p1ulv32481
1.0064363823340552,p1ulv29646
1.0064509998928166,p1ulv17399
1.0064521883992807,udt13261
1.006453183624777,udt13261-udt16796x
1.006456023830851,p1ulv24685
1.0064681663447779,p1ulv24074
1.0064770602209319,udt13261-udt16796xx
1.006478048898764,udt16796
1.0064799336621035,udt16104-udt16796xx
1.0064950429899253,udt16104-udt16796x
1.006496925619875,udt16104
1.0064989208380188,udt15245-udt16104xx
1.006516122596079,udt4002lv
1.0065226738083872,p1ulv27411
1.0065315606548102,udt15245-udt16104x
1.00653355150555,udt15245
1.0065619732480453,p1ulv15200
1.0065626346060959,p1ulv23085
1.006579965810959,p1ulv11588
1.0066038970472269,p1ulv25384
1.006623597777724,p1ulv11577
1.0066628501557824,p1umv25-udt15245x
1.0066653408898496,p1umv25
1.0066656611534495,p1umv25-udt10826x
1.00666869922396,p1ulv35964
1.0066773994448097,udt10826
1.006718619646302,p1ulv23724
1.006754904290271,p1ulv15188
1.0068245935222118,p1ulv8672
1.0068486067491382,udm19905
1.0068685901750718,p1ulv16687
1.006877325121815,p1ulv11591
1.0069904996017653,p1ulv8824
1.007002686755358,udm17109
1.0070522035426255,udm17110
1.0070694726663287,udm29316
1.0070787386469209,p1ulv13903
1.0071460538120243,p1ulv16985
1.0071985439631033,udt8103lv
1.0073665951868098,udm18821
1.0073674431292483,p1ulv13559
1.007375792379758,udm14384
1.0073844541255843,p1ulv15296
1.0074343571622855,p1ulv8056
1.0074524507097817,p1ulv27574
1.0074622298331164,p1ulv11593
1.0074638023210398,p1ulv11572
1.0074793805639999,p1ulv11571
1.0074928244630132,udt4499lv
1.00753154798592,udm27066
1.0075381137778558,p1ulv20181
1.0075396777725383,p1ulv31078
1.0076015572963017,p1ulv11606
1.0076080793112023,udm24243
1.0076158265010928,udm19487
1.0076252199347762,p1ulv17463
1.0076539320333948,p1ulv24096
1.0076665909974047,p1ulv11600
1.0076774306426404,udm15225
1.0076823721289117,p1ulv11580
1.0076837560462937,p1ulv16642
1.0076874207647566,p1ulv30790
1.0076913509167627,p1ulv11574
1.007692040502862,p1ulv19812
1.0077079221372869,p1ulv25047
1.0077122156998781,udm15224
1.0077395507054636,p1ulv13014
1.007741389534103,p1ulv11599
1.0077532752057694,p1ulv25743
1.007765918971377,udm15223
1.007769490191321,p1ulv23698
1.0077725933529957,p1ulv16502
1.0077744974184473,udt13104lv
1.0077992517274383,p1ulv18289
1.0077998677558346,p1ulv9981
1.0078053973693093,p1ulv19720
1.007813269429045,p1ulv35731
1.0078216497702366,udm23881
1.0078232032187189,udm17155
1.0078252205675575,p1ulv11569
1.0078294420606135,udm22250
1.0078382112965563,p1ulv11311
1.0078432804019273,udm17156
1.0078586755145365,p1ulv20136
1.007878017303138,p1ulv24890
1.0079519848571024,udm22252
1.007964884416447,p1ulv18841
1.0079667460786412,p1ulv9983
1.0079678663704257,udt4504lv
1.0080644461650985,udm17481
1.0080741551901389,p1ulv11576
1.0081226878184837,p1ulv21556
1.0081322059452318,p1ulv20480
1.008152993754357,udm15216
1.0081844619756704,udt10713lv
1.0081860583373246,p1ulv13178
1.0081876293059353,udm19894
1.0082111552151032,p1ulv40916
1.0082181004776636,p1ulv15630
1.0082713238024763,p1ulv11570
1.008273939983654,p1ulv24028
1.0083300658383527,p1ulv34362
1.008341539858931,p1ulv32879
1.0083429133616169,p1ulv32880
1.0083964839859767,p1ulv9982
1.0084041831259691,p1ulv32717
1.008413556402917,udm14381
1.0084173220571246,udm17154
1.0084205001432909,udt8916lv
1.0084554644206105,udm14382
1.0084612201261627,udm19896
1.0084648819441742,p1ulv11598
1.008468553233135,p1ulv21669
1.0084894536287285,udm17483
1.008504190233252,p1ulv19985
1.008512592195292,p1ulv11579
1.0085230840200534,p1ulv13720
1.0085414820655754,udm19924
1.0085702955544442,udt13682lv
1.0085890916236009,udm22248
1.0085946877172505,p1umv25-udt9368x
1.0085947059435114,udt9368
1.0086143781155865,udt16015lv
1.0086269094837814,udt6484lv
1.008629647684965,p1ulv8062
1.008656004934593,p1ulv11590
1.0086632653670218,udm17482
1.0086771609379046,p1ulv13821
1.0086923139626334,udt9368-udt9770x
1.0087002446845164,udm19897
1.0087075838237345,udm35532
1.0087315022952912,udt8038lv
1.0087331818017733,udm17159
1.0087347802669089,p1ulv23376
1.0087364984593619,p1ulv49471
1.008741200551994,p1ulv32539
1.0087577937704928,p1ulv15807
1.008758597027958,p1ulv16745
1.0087614237518077,p1ulv11582
1.0087731436928669,udm19910
1.0088023951881966,p1ulv13059
1.0088178715043403,p1ulv37260
1.0088558438569537,udm26269
1.0088819848191437,udm17152
1.0088917081461468,p1ulv11597
