OpenDSS Value (p.u.),Bus
0.9985241782212269,p1ulv35026
0.9996325302845254,p1ulv38822
0.9998581375784968,p1ulv38441
0.9999812255340542,udm41362
1.0004044209477518,udt14290lv
1.0004116591203174,p1ulv45710
1.001149679548431,udt15149lv
1.0013853739545857,p1ulv42195
1.0017644510047754,udt16673lv
1.0024209013388468,udt17795lv
1.0045380925656962,p1ulv28621
1.0061948580120745,p1ulv28970
1.006709098825763,p1ulv35538
1.0069397060049312,udt12410lv
1.0069833126462553,p1ulv43860
1.0070709903164021,udm41363
1.0072060941003167,p1ulv47256
1.00738158798913,udt17241lv
1.0074867260357672,p1ulv44081
1.0080154283251748,udm40935
1.008289222957139,udm7723
1.008424143323104,p1ulv32881
1.008681786719949,udt13683lv
1.0090649652595034,p1ulv35102
1.0098192343604824,p1ulv38779
1.0102812511123314,p1ulv50928
1.010705995318679,udm28201
1.0107502579642664,p1ulv16472
1.0107933152169533,p1ulv39296
1.011124568509512,p1ulv36893
1.0111397227919603,p1ulv47213
1.0112798657095177,udt7912lv
1.0113044013317214,p1ulv48962
1.0114110794293008,p1ulv42727
1.0115024127603593,p1ulv36930
1.0116298070655416,p1ulv42221
1.0117400768701375,p1ulv15939
1.0118314172656955,p1ulv38016
1.012008389626117,p1ulv35476
1.012026381743246,p1ulv42549
1.0120845847287168,udm36829
1.0121972305012599,udm7725
1.0122669234151176,udm39479
1.0123823073269977,p1ulv35169
1.012414605239492,p1ulv27750
1.0125157892395573,p1ulv403
1.0125681439817837,p1ulv33053
1.012628850854188,p1ulv32969
1.012676739762545,udm40860
1.012745377051444,p1ulv34749
1.0127841391017847,p1ulv47818
1.0127843260715275,udm36828
1.0129007466639237,udm7724
1.0129312693941839,udm44171
1.012969247970835,p1ulv402
1.0130332324013454,p1ulv27184
1.013125188735061,p1ulv31757
1.0131384405749868,p1ulv32260
1.0131688478045309,p1ulv28993
1.0131745183770398,p1ulv32769
1.0132116002409655,p1ulv35540
1.013292518791682,p1ulv42729
1.013340379465406,p1ulv45712
1.0134602757274058,udm956
1.013505779759381,p1ulv4331
1.013536974960878,p1ulv47873
1.0135399812911026,udm7722
1.0137052214715152,udm28202
1.0137385176716158,p1ulv50689
1.013811795782178,p1ulv26376
1.0138135077824288,p1ulv42808
1.0138292995322473,udm43895
1.013844909777141,udt18981lv
1.0138472785047372,udm36825
1.013959665722108,udm28039
1.0139709091501476,p1ulv29459
1.0140072911990166,p1ulv44251
1.0140212640787767,udt13742lv
1.0140232504466002,udt14726lv
1.014055932098095,udm44172
1.0140754066295519,udm955
1.014097798795146,p1ulv36460
1.014121987353805,udm42515
1.0141598159128942,p1ulv28218
1.014167374088742,udt12056lv
1.0142085389938413,p1ulv37602
1.014257493167638,p1ulv30118
1.014295318329009,udm36826
1.0143511191534538,udm28144
1.0143610283092612,udm43896
1.0143701696883025,p1ulv29395
1.0143998272323325,udm959
1.0145406021738164,p1ulv42664
1.0145583746082296,udm37670
1.0145713731060073,udt14868lv
1.014573239681884,udm957
1.0146204135398864,udt1925lv
1.0146365648535924,p1ulv32957
1.014656613803737,udt11699lv
1.014673766081811,udm36827
1.0146753574317602,udm28038
1.0146899896071169,p1ulv27406
1.0146941957159874,udm39477
1.0147042064698337,p1ulv26014
1.0147077300432221,p1ulv28814
1.0147509330454332,udm28142
1.0147775940147539,p1ulv29911
1.0149050254666871,p1ulv46101
1.01490680878714,udm53123
1.0149418699073185,udm37905
1.0149481336975343,p1ulv26586
1.0149920686436567,udm37671
1.0150156572481044,udm37906
1.0151027707414308,p1ulv41149
1.0151409381373917,p1ulv28821
1.0151476414969232,p1ulv33173
1.0151899459094846,p1ulv33986
1.0152070031867702,udm40936
1.0152244803381707,udm40859
1.0152492928711707,p1ulv44516
1.0152565527546988,p1ulv38393
1.0152792597688003,p1ulv39489
1.0153437335438822,udt10889lv
1.0153568566876694,udm28189
1.0153967155127375,p1ulv46024
1.0154050795447536,p1ulv33478
1.015433028958748,udm28040
1.0154335283569216,udm28141
1.015440482109374,p1ulv44319
1.0154806498717992,udt13568lv
1.0155001151508922,p1ulv38485
1.0155043357908444,p1ulv44260
1.0155053903355276,p1ulv28544
1.0155298987191481,p1ulv36041
1.0155865005912432,udt13784lv
1.0155938706392802,udm28143
1.015595879709008,udt11205lv
1.0156169038581628,p1ulv15883
1.0156180166825772,p1ulv29056
1.0156384670301168,udt17349lv
1.0156441001195269,udm42509
1.0156626438567475,udm43897
1.015666625589347,udm28037
1.0156910218189017,p1ulv33989
1.0157078790916763,udm43894
1.01571330529873,udm28145
1.0157145531300822,p1ulv50542
1.0157407736796271,udm7739
1.0157495742235936,p1ulv33119
1.0157530822580347,p1ulv32330
1.0157722821488018,p1ulv50409
1.015780600021654,p1ulv39049
1.0157814959781928,p1ulv49018
1.015844788522203,p1ulv15921
1.0158633441169989,p1ulv38158
1.015872546972069,udt13708lv
1.0158808526495187,p1ulv50700
1.015920169967019,udm41795
1.015951329715029,p1ulv30266
1.0159545829473144,p1ulv50806
1.0159971413911308,udm28139
1.0160083744569701,udm28191
1.016015287443448,p1ulv31269
1.016017558668053,p1umv62-udt18697x
1.0160175597711942,p1umv62-udt18697xx
1.0160394186667348,udm7734
1.0161103219814298,p1ulv28462
1.0161682660275275,p1umv62-udt18697xxx
1.0161682671218384,udt18697
1.0161690134277315,p1ulv38538
1.0162000071295823,udt7640lv
1.01626991767872,p1ulv43881
1.0162878694915998,p1ulv39270
1.016288376023233,udt14522lv
1.0163023411739824,udm28147
1.0163068222098977,p1ulv36785
1.0163073806539575,udm44342
1.0163212721550297,p1ulv33345
1.0163438891064853,udm28199
1.0163601137547316,udt2128lv
1.016367189979492,p1ulv29807
1.016492714304933,p1ulv26516
1.0165143376193075,p1ulv15942
1.0165276155350536,p1ulv37804
1.0165442765252548,p1ulv33852
1.0165734490167508,p1ulv50808
1.0165749151507404,udt12602lv
1.0166008027651432,udm40178
1.0166022005684447,p1ulv37879
1.0166070768357496,udm28198
1.0166376186773003,p1ulv47678
1.0166466002295014,udm28190
1.0166471511613753,udt7682lv
1.0166472586184923,udt7679lv
1.0166486888381252,p1ulv31696
1.0166588186915513,p1ulv43993
1.0166594853076654,udt12222lv
1.016663193642155,udt12257lv
1.0166673668563435,p1ulv28323
1.0166694594427623,p1ulv26101
1.0166717030107701,udm38333
1.0166720862322451,udt261lv
1.016707340013033,udt11128lv
1.0167260624586263,p1ulv29527
1.0167488704776737,udt1930lv
1.0167583679630579,udm42678
1.0167723315573016,p1ulv42591
1.0167742073885222,p1ulv30483
1.0168007913835582,p1ulv26505
1.0168338366730265,udm45174
1.016882980172278,p1ulv30485
1.0168981000094819,udm38813
1.0169191777293243,udm38335
1.016924486683908,p1ulv26451
1.016949346130448,udm42680
1.0169628065716663,p1ulv40563
1.016999025544567,udt13829lv
1.0170134609017958,p1ulv29749
1.0170292207765461,udm7735
1.0170477012327153,udm39752
1.017114105568829,p1ulv38165
1.017122505762726,udt11488lv
1.017143470628286,udm36962
1.0171437058817907,udt16705lv
1.0172079225884607,p1ulv15922
1.0172369219733783,udm40573
1.0172403787680095,udm40759
1.0172538741057258,udt14925lv
1.0172595521623593,p1umv74
1.0173310303782166,udm28171
1.01735080489313,p1ulv34843
1.017374306250649,p1ulv39500
1.0173951033981226,p1ulv40626
1.0174361189054686,udt14290
1.017444074487765,p1ulv39369
1.0174494047673077,p1ulv40775
1.0174663087353932,p1ulv32902
1.0175378878366295,udt11926lv
1.0175658794073978,p1ulv31406
1.0176104337938086,udt11808lv
1.017622014674993,udm44669
1.0176233353603774,p1ulv42926
1.017644319313471,udt10932lv
1.0176469843377527,udm40086
1.0176788376918986,p1ulv34544
1.0176812189845952,p1ulv27751
1.0176959904880003,p1ulv4337
1.0177016159538526,p1ulv27025
1.0177060584587192,udm28179
1.0177145924965934,udt7666lv
1.0177241774297863,p1ulv42864
1.0177330584737287,p1ulv27957
1.0177461210666054,udm42677
1.0177688555145326,p1ulv37881
1.0178015944894336,udm36978
1.0178087099778004,udm39756
1.0178288956911392,udm28183
1.0178289701506755,p1ulv47537
1.017893716939529,p1ulv40830
1.0179120032448106,p1ulv42871
1.017936572467395,p1ulv29336
1.0179556042940727,udm19063
1.0179691491868534,udm36960
1.0179714037551706,udm39754
1.0179815121963205,udm40087
1.017997180417245,udt11962lv
1.0179981965456948,p1ulv35418
1.0180009585452852,p1ulv40704
1.0180114390170414,udm36958
1.0180136864964493,p1ulv34845
1.018044424495713,udt7676lv
1.0180507723340813,p1ulv44002
1.0180602256344367,p1ulv29529
1.0180664091601166,udt12983lv
1.018088144830701,p1ulv33287
1.018129160368329,udm28180
1.0181327545328374,p1ulv35249
1.0181446722131815,p1ulv26103
1.0181487274725725,udt12184lv
1.018153491512997,udt15149
1.0181679857454016,udt16673
1.0181810577280683,p1ulv26165
1.0182099444318322,p1ulv35465
1.0182104630321716,udt7677lv
1.0182421216334892,p1ulv47599
1.018255000378893,udt17813lv
1.0182605937346425,udm38350
1.0182762781944725,udt12115lv
1.0182892127612546,udt1928lv
1.0182997636774962,p1ulv38922
1.0183057245937863,p1ulv31755
1.0183195603100783,p1ulv15934
1.0183375938558157,udm28220
1.0183799191923124,udm37916
1.0184215292348193,p1ulv45832
1.0184219933147791,p1ulv27687
1.0184288410136964,p1ulv28241
1.0184429567700695,udm42679
1.0184649326731874,p1ulv32276
1.0184921070003972,udt16070lv
1.0184961629429294,p1ulv50775
1.018518900289761,p1ulv31827
1.0185252111866099,p1ulv26588
1.018531955882622,p1ulv49104
1.0185770937368686,udm40868
1.0185870818525833,p1ulv39424
1.01858746660587,p1ulv34413
1.0186082635319116,udm28181
1.0186692321704487,udt16002lv
1.0186838575527646,p1ulv15941
1.018689626707912,udt16823lv
1.0186968517649042,p1ulv4334
1.0187905191751692,udt11348lv
1.0188075776029797,udt14402lv
1.0188353181392058,udm37910
1.01883584871155,p1ulv15936
1.0188559106338233,p1ulv15937
1.018865317021937,p1ulv35040
1.0188693066008612,p1ulv4336
1.0188983224915305,udm36835
1.0189046199912897,p1ulv42578
1.018916245987128,p1ulv44321
1.0189180344134485,udt10891lv
1.018977643294665,udt15315lv
1.0190172652849097,udm36837
1.019029906336423,p1ulv45774
1.0190737008297956,p1ulv30422
1.0190932845372949,p1ulv47762
1.0191065738827159,p1ulv30408
1.0191227785657972,udm7736
1.019126649100623,p1ulv49203
1.019131633768808,p1ulv36171
1.019136525031544,udt12984lv
1.0191497572089105,udm28195
1.0191530219025475,p1ulv48818
1.0191576919308787,udt12227lv
1.0191792769957484,p1ulv38608
1.0191917652354374,p1ulv34553
1.019207178444331,udt11569-udt14290x
1.0192151316292395,udm28052
1.0192189111686265,udt11569
1.019237057074762,udt16758lv
1.0192476757855153,p1ulv28469
1.019254972358303,udm44670
1.0192756288801406,udm37912
1.0192903803830706,p1ulv38847
1.0193194735314077,udt5062lv
1.0193644355970275,p1ulv38712
1.0193671061205423,udm38334
1.0193742602609255,p1ulv33338
1.0193877081759486,udt14584lv
1.019395567663445,udm38332
1.019399393741548,udt17795
1.0194008233158112,p1umv62-udt17795xx
1.0194191119411862,udt15116lv
1.0194262817215745,p1ulv35260
1.019449335764711,udt7681lv
1.0194535774072526,p1ulv38406
1.0194725691207187,p1umv62-udt17795x
1.0194739855077797,p1umv62
1.0194823941862599,udm36961
1.0194908963541516,udm28176
1.0194940607944099,udm46418
1.0194945256653443,p1ulv34482
1.0194987125702935,udm40177
1.019501067516682,udm42510
1.0195297007060198,p1ulv28609
1.0195324311814185,p1ulv38455
1.0195650230262698,p1ulv36305
1.0195673656086601,udm45175
1.0195689829556887,udt18981
1.0195720795811831,p1ulv22798
1.0195871854632774,udt17813-udt18981xx
1.0196051326713518,p1ulv50868
1.019606350138009,udt10931lv
1.0196163751376193,p1ulv409
1.0196453907052094,udm28224
1.0196579273196074,p1ulv37807
1.0196719829877046,p1ulv45958
1.019678190062041,p1ulv45432
1.0196819187913184,p1ulv22702
1.0196890063454882,udt17813-udt18981x
1.019691487570723,udt13828lv
1.0196930623539568,p1ulv36164
1.0197033318572766,udm19062
1.0197071382950074,p1ulv32256
1.0197072076950093,udt17813
1.0197199038136309,udm37913
1.0197252540972295,udt17813-udt2128x
1.0197415013151196,udt17805lv
1.0197629434078201,udt17241
1.0198005519793896,udt13683
1.0198097012747198,udm34850
1.0198185877411605,udt18697lv
1.0198256980646567,p1ulv40707
1.019826392867799,p1ulv40928
1.0198359105172166,p1ulv36995
1.019844691763191,udm28177
1.0198698559131685,p1ulv28554
1.019875561569575,udm36612
1.0198860893706334,p1ulv15919
1.0199063791078427,p1ulv29402
1.0199584917898843,p1ulv45781
1.0199743841402817,p1ulv28025
1.0199854070580294,p1ulv22723
1.0199865558179604,udm37915
1.0199896623387037,p1ulv15935
1.0199916833741705,udt12056
1.0200019554564874,p1ulv6492
1.0200188032669515,udm28223
1.0200209319381397,udm28136
1.0200247287600142,p1ulv44453
1.0200317544633373,udt1926lv
1.0200408512237786,udm37323
1.020051292291078,udt16092lv
1.0201106218007945,p1ulv37008
1.020138096540455,udt17336lv
1.0201538848094902,udm42513
1.020173141554968,udm36974
1.0201768008680978,udm34769
1.0201828141847455,udm28019
1.0201922790683309,p1ulv49046
1.0202046957692485,udm968
1.0202182145357166,udm7728
1.0202308562396785,p1ulv37543
1.020241468908999,p1ulv45439
1.0202449821464787,udm28197
1.0202503542330699,p1ulv26794
1.0202514679469104,p1ulv44139
1.0202595871559628,p1ulv11123
1.0202743807776926,p1ulv42825
1.0202773364404256,p1ulv33647
1.020283834952329,udm44707
1.0203000129889899,udm44706
1.0203152094325876,p1ulv38261
1.0203548827426503,udm974
1.0203594864916026,p1ulv37873
1.0204080531744888,p1ulv46011
1.0204093897122388,p1ulv50795
1.020413529824049,udt11341lv
1.0204171144641514,udt12056-udt12244x
1.0204178534172335,p1ulv31412
1.0204259895483236,udt12244
1.0204282446874446,p1ulv4332
1.0204384361284924,p1ulv28458
1.0204671625198647,p1ulv26156
1.0204769255775388,p1ulv49260
1.0204798002554303,udm984
1.020493210252149,p1ulv36870
1.0205339675127079,p1ulv46103
1.0205558873576246,p1ulv44258
1.020577985679082,udt17813-udt2128xx
1.0205862622434538,udm28051
1.0205905427517743,p1ulv29586
1.0205933495020287,udt14944lv
1.0205960214936518,udt2128
1.0206045000556854,p1ulv27337
1.0206104670867497,p1ulv45552
1.0206256154676792,udt10927lv
1.0206562992516839,p1ulv3779
1.02065801269932,p1ulv22783
1.0206853924326451,p1ulv38913
1.0207057685216192,udm34933
1.0207060380135142,p1ulv26882
1.020709958266948,udm42511
1.0207158835410666,udt12184
1.0207192092890232,udm980
1.020719727069281,p1ulv31877
1.0207225596876048,udt1930
1.0207262865796174,udm41845
1.0207301687082322,p1ulv37470
1.0207418488379658,udt11699
1.0207517482561979,udm41846
1.0208052111912407,p1ulv44203
1.0208054045182853,udm969
1.0208099923502667,udt12626lv
1.0208214947614969,udt10889
1.0208214952234989,udt10889-udt15116x
1.0208250168998063,udm34772
1.020832941279839,udt1928
1.0208368867633442,p1ulv40777
1.0208448267143355,udt10889-udt15116xx
1.020844827173035,udt15116
1.0208448276106474,udt12602-udt15116xx
1.0208648493120653,udt13568
1.0208648493427062,udt10931-udt13568xx
1.020864849489473,udt12602-udt13568xx
1.020865574191742,udt10931-udt13568x
1.0208655742206676,udt10931
1.0208669398836985,udt12410
1.0208696656918392,udt12602-udt15116x
1.0208696659500966,udt12602-udt13568x
1.0208696661257568,udt12602
1.0208696668824024,udt12602-udt17349x
1.0208852361504848,p1ulv26163
1.020897161945008,udt12602-udt17349xx
1.0208971626993049,udt17349
1.020897163647485,udt13829-udt17349xx
1.0209022231586642,udt11962
1.0209143987839762,udt13829-udt17349x
1.020914399730982,udt13829
1.0209144008506734,udt13829-udt7679x
1.0209184156338311,udm49630
1.0209190828817274,p1ulv15933
1.0209222635412991,p1ulv41220
1.0209431551260777,udt12983
1.0209458755821852,p1ulv30186
1.0209550097882936,udt13829-udt7679xx
1.0209550109056362,udt7679
1.020965623257564,udt14584
1.0209711642904478,udm43287
1.0209838667361348,p1ulv45625
1.0209913877097037,udt17336
1.020996895693775,p1ulv22745
1.0210041885241918,udt11488
1.021009956399874,p1ulv35054
1.021013269264594,udm28021
1.0210148040010094,udm11766
1.0210201257800393,udt14006lv
1.021032732750503,udt11348
1.0210332021313415,p1ulv406
1.0210421160896304,udm38502
1.021050643568668,udm38410
1.0210540616424777,udt1788lv
1.0210657395785494,udt13742
1.0210751776860572,udm38349
1.021076115222075,p1ulv49497
1.0210875816112481,udm972
1.021088095718577,udt14718lv
1.0211225030861615,p1ulv31262
1.0211441109730648,p1ulv22763
1.0211500779388665,p1ulv37800
1.0211527214535139,udm46005
1.0211828308802513,udm34770
1.0212227319589957,udt16172lv
1.0212235113611476,udt14310lv
1.0212525877987226,p1ulv35558
1.0212568007098008,udt11205
1.0212568036013718,udt11205-udt16002x
1.0212589041070943,p1ulv41143
1.0212609527946357,udm28196
1.0212666514489204,udt7675lv
1.0212715480788777,udm985
